uid,Date,TrainLoc,Protocol,TrainTeam,Rainfall,Temp,Paid,Team,Self,People,Assign,TranTrai,Coord,Upload,Time,Bulk,Complex,Task,WQO,WQC,WQM,created,Latest,ToNow,ActivePeriod,Years,TeamPoints,Blog,Comment,Invite,InviteAccepted,Pres,Quiz,Sample,Share,Points,BlogTime,CommTime,InvTime,InviteATime,PresTime,QuizTime,SampTime,ShareTime,PointsTime,BlogTimeZ,CommTimeZ,InvTimeZ,InviteATimeZ,PresTimeZ,QuizTimeZ,SampTimeZ,ShareTimeZ,PointsTimeZ,BlogTimeZZ
4955,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0.0061,0,0,0.0613,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0992,-0.0683
4956,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4957,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4958,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4959,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,23/07/2014,1142.00,110,0.3,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0.0061,0,0,0.0245,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1229,-0.0683
4960,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4961,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0061,0,0,0.0368,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
4962,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4963,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0061,0,0,0.049,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
4964,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4965,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,3,3,3,04/04/2014,07/09/2014,1142.00,156,0.43,0,0,0,0,0,0,1,8,0,174,0,0,0,0,0,0.0061,0.049,0,1.0665,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.5731,-0.0252,0.5481,-0.0683
4966,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4967,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4968,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0061,0,0,0.0368,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
4969,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,04/04/2014,19/06/2014,1142.00,76,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5005,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,3,3,3,08/04/2014,21/10/2014,1138.00,196,0.54,0,0,0,0,0,0,1,6,0,168,0,0,0,0,0,0.0062,0.0369,0,1.0334,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.4042,-0.0252,0.5244,-0.0683
5006,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/04/2014,19/06/2014,1138.00,72,0.2,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0.0062,0,0,0.0615,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0992,-0.0683
5007,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/04/2014,09/04/2014,1138.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5008,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/04/2014,19/06/2014,1138.00,72,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5009,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/04/2014,08/04/2014,1138.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5010,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/04/2014,19/06/2014,1138.00,72,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5011,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/04/2014,19/06/2014,1138.00,72,0.2,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0062,0,0,0.0492,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
5012,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/04/2014,19/06/2014,1138.00,72,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5013,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/04/2014,19/06/2014,1138.00,72,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5014,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/04/2014,19/06/2014,1138.00,72,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5015,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,08/04/2014,30/07/2014,1138.00,113,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5045,04/12/2014,Runtunuwu 2014 Jakarta Short Duration CSL Training Team 1,Jakarta,30,0.29761,24.18772,0,1,0,1,1,1,0,0,6,5,5,6,NA,NA,NA,10/04/2014,10/04/2014,1136.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
645,4/16/2014,Nicolet 2013 Paris Short Duration CSL training Team 1,Paris,19,0,16.32718,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,05/04/2013,24/10/2013,1506.00,202,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4928,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,1,1,1,03/04/2014,22/07/2014,1143.00,110,0.3,0.085739283,0,0,0,0,0,1,2,0,56,0,0,0,0,0,0.0061,0.0122,0,0.343,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.0666,-0.0252,0.0823,-0.0683
4929,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,07/04/2014,1143.00,4,0.01,0.085739283,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0.0061,0,0,0.0857,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0834,-0.0683
4930,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,3,3,3,03/04/2014,03/03/2015,1143.00,334,0.92,0.085739283,0,0,0,0,0,1,1,0,32,0,0,0,0,0,0.0061,0.0061,0,0.196,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.0178,-0.0252,-0.0124,-0.0683
4931,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,16/07/2014,1143.00,104,0.28,0.085739283,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0061,0,0,0.0367,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
4932,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,30/04/2014,1143.00,27,0.07,0.085739283,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0061,0,0,0.049,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
4933,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,1,1,1,03/04/2014,11/09/2016,1143.00,892,2.44,0.085739283,1,1,0,0,0,2,12,0,283,0.0061,0.0061,0,0,0,0.0122,0.0735,0,1.7332,1.2328,1.1322,-0.0496,-0.0357,-0.0603,1.6144,0.9107,-0.0252,0.9783,1.2969
4935,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,03/04/2014,1143.00,0,0,0.085739283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4936,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,03/04/2014,1143.00,0,0,0.085739283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4937,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,10/04/2014,1143.00,7,0.02,0.085739283,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0.0061,0,0,0.0857,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0834,-0.0683
4940,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,15/04/2014,1143.00,12,0.03,0.085739283,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0.0061,0,0,0.0612,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0992,-0.0683
4941,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,04/04/2014,1143.00,1,0,0.085739283,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0061,0,0,0.0367,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
4942,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,16/12/2014,1143.00,257,0.7,0.085739283,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0.0061,0,0,0.0735,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0913,-0.0683
4943,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,03/04/2014,1143.00,0,0,0.085739283,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0.0122,0,0,0.1592,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,-0.1023,-0.0252,-0.0361,-0.0683
4944,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,14/04/2014,1143.00,11,0.03,0.085739283,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0.0061,0,0,0.098,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0755,-0.0683
4945,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,15/04/2014,1143.00,12,0.03,0.085739283,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0061,0,0,0.049,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
4946,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,03/04/2014,1143.00,0,0,0.085739283,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0.0061,0,0,0.098,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0755,-0.0683
4947,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,14/04/2014,1143.00,11,0.03,0.085739283,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0.0061,0,0,0.0857,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0834,-0.0683
4948,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,03/04/2014,10/07/2014,1143.00,98,0.27,0.085739283,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0.0061,0,0,0.0735,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0913,-0.0683
4949,4/16/2014,Lyandres 2014 Buffalo Short Duration CSL Training Team 1,Buffalo,19,0,-0.57471,1,1,0,1,1,0,0,0,4,2,2,5,1,1,1,03/04/2014,04/08/2014,1143.00,123,0.34,0.085739283,0,0,0,0,0,2,1,0,54,0,0,0,0,0,0.0122,0.0061,0,0.3307,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,-0.0178,-0.0252,0.0744,-0.0683
4744,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,23/03/2014,26/03/2014,1154.00,3,0.01,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0.0061,0,0,0.0849,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0834,-0.0683
4745,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,23/03/2014,26/03/2014,1154.00,3,0.01,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0.0061,0,0,0.1092,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0677,-0.0683
4749,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,23/03/2014,25/03/2014,1154.00,2,0.01,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0.0121,0,0,0.1213,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,-0.1023,-0.0252,-0.0598,-0.0683
4762,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,23/03/2014,23/03/2014,1154.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
4763,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,23/03/2014,23/03/2014,1154.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5066,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,15/04/2014,15/04/2014,1131.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5067,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,15/04/2014,19/04/2014,1131.00,4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5068,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,15/04/2014,15/04/2014,1131.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5069,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,15/04/2014,15/04/2014,1131.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5070,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,15/04/2014,15/04/2014,1131.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5071,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,15/04/2014,15/04/2014,1131.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5072,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,15/04/2014,17/04/2014,1131.00,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5073,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,15/04/2014,15/04/2014,1131.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5076,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,15/04/2014,15/04/2014,1131.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5077,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,NA,NA,NA,15/04/2014,11/10/2016,1131.00,910,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
5079,4/20/2014,Li 2014 Guangzhou Short Duration CSL Training Team 4,Guangzhou,19,0,23.14908,1,1,1,1,1,1,1,0,11,11,18,11,3,3,3,15/04/2014,26/08/2014,1131.00,133,0.36,0,0,0,0,0,0,1,5,0,110,0,0,0,0,0,0.0062,0.0309,0,0.6808,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.3198,-0.0252,0.2955,-0.0683
