Type,uid,created,Latest,Staff,HWP,Location,HWP,Attendees,Paid,TranTrai,Upload,Time,Bulk,Complex,Task,Online,Team,Self,People,Assign,Coord,TranSamp,WQO,WQC,WQM,WQS
Quiz,4872,02/04/2014,05/04/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4794,25/03/2014,07/04/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4999,07/04/2014,07/04/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4896,02/04/2014,22/07/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,NA,NA,NA
Quiz,4796,25/03/2014,07/04/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4986,07/04/2014,07/04/2014,0,0,UAE,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4876,02/04/2014,02/07/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4949,03/04/2014,04/08/2014,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,4,1,0
Quiz,4793,25/03/2014,07/04/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4875,02/04/2014,07/04/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,918,23/04/2013,29/09/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,3,1,0
Quiz,4791,25/03/2014,07/04/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4929,03/04/2014,07/04/2014,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,4999,07/04/2014,07/04/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4896,02/04/2014,22/07/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,NA,NA,NA
Quiz,4999,07/04/2014,07/04/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,918,23/04/2013,29/09/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,3,1,0
Quiz,4914,02/04/2014,25/07/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4781,25/03/2014,08/07/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,5005,08/04/2014,21/10/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,4,1,0
Quiz,4783,25/03/2014,10/04/2016,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4997,07/04/2014,04/02/2016,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4983,07/04/2014,06/11/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4789,25/03/2014,30/05/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4983,07/04/2014,06/11/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4961,04/04/2014,19/06/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,NA,NA,NA
Quiz,5011,08/04/2014,19/06/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,NA,NA,NA
Quiz,5000,07/04/2014,10/07/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,3496,19/11/2013,09/04/2014,0,0,UAE,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4920,02/04/2014,01/07/2014,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,NA,NA,NA
Quiz,4784,25/03/2014,10/04/2014,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA
Quiz,4428,28/02/2014,29/04/2014,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,2,1,0
Quiz,4427,28/02/2014,29/04/2014,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,1,1,0
Quiz,2941,15/10/2013,10/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4963,04/04/2014,19/06/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,NA,NA,NA
Quiz,5006,08/04/2014,19/06/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,NA,NA,NA
Quiz,4955,04/04/2014,19/06/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,NA,NA,NA
Quiz,4416,28/02/2014,29/05/2014,0,0,UAE,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4937,03/04/2014,10/04/2014,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5041,10/04/2014,26/05/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,2,1,0
Quiz,2941,15/10/2013,10/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,2941,15/10/2013,10/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,2941,15/10/2013,10/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5041,10/04/2014,26/05/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,2,1,0
Quiz,4959,04/04/2014,23/07/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,NA,NA,NA
Quiz,4544,05/03/2014,11/04/2014,0,0,UAE,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4965,04/04/2014,07/09/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,3,1,0
Quiz,3598,28/11/2013,02/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4544,05/03/2014,11/04/2014,0,0,UAE,0,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,3598,28/11/2013,02/05/2017,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4913,02/04/2014,12/04/2014,0,1,Kuala Lumpur,1,26.7,1,1,1,11,7,10,7,0,1,0,7.325,1,1,0,NA,NA,NA,NA
Quiz,4899,02/04/2014,05/03/2015,0,1,Kuala Lumpur,1,26.7,1,1,1,11,7,10,7,0,1,0,7.325,1,1,0,NA,NA,NA,NA
Quiz,4947,03/04/2014,14/04/2014,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,4944,03/04/2014,14/04/2014,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,4782,25/03/2014,08/10/2015,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,1,1,0
Quiz,4945,03/04/2014,15/04/2014,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,4940,03/04/2014,15/04/2014,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,4902,02/04/2014,16/10/2014,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,1,1,0
Quiz,4942,03/04/2014,16/12/2014,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,4902,02/04/2014,16/10/2014,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,1,1,0
Quiz,4931,03/04/2014,16/07/2014,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5115,16/04/2014,22/07/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,1,1,0
Quiz,5097,16/04/2014,15/05/2015,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,1,1,0
Quiz,5109,16/04/2014,16/04/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5110,16/04/2014,13/08/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5094,16/04/2014,05/05/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,713,10/04/2013,23/09/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,3,1,0
Quiz,5097,16/04/2014,15/05/2015,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,1,1,0
Quiz,5082,15/04/2014,26/02/2015,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,3,1,0
Quiz,4928,03/04/2014,22/07/2014,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,4933,03/04/2014,11/09/2016,0,1,Buffalo,1,19.625,1,0,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,5079,15/04/2014,26/08/2014,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,3,1,0
Quiz,4877,02/04/2014,10/07/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5103,16/04/2014,21/10/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,1,1,0
Quiz,4910,02/04/2014,22/07/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5122,17/04/2014,09/05/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4910,02/04/2014,22/07/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5122,17/04/2014,09/05/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5134,18/04/2014,10/06/2014,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,2,2,0
Quiz,5130,18/04/2014,05/05/2014,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA
Quiz,5132,18/04/2014,05/05/2014,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA
Quiz,5141,18/04/2014,11/12/2015,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,1,1,0
Quiz,3926,27/01/2014,10/05/2014,0,1,Dehli,1,NA,NA,NA,NA,4,5,4,4,0,NA,NA,NA,NA,NA,NA,NA,4,2,0
Quiz,5138,18/04/2014,22/01/2016,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,2,1,0
Quiz,5127,18/04/2014,23/04/2014,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA
Quiz,3926,27/01/2014,10/05/2014,0,1,Dehli,1,NA,NA,NA,NA,4,5,4,4,0,NA,NA,NA,NA,NA,NA,NA,4,2,0
Quiz,5139,18/04/2014,23/04/2014,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA
Quiz,5139,18/04/2014,23/04/2014,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA
Quiz,5139,18/04/2014,23/04/2014,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA
Quiz,5169,23/04/2014,08/06/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,1,1,0
Quiz,5113,16/04/2014,22/07/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,1,1,0
Quiz,4903,02/04/2014,16/12/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5183,23/04/2014,29/05/2015,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,5145,18/04/2014,01/05/2014,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA
Quiz,5171,23/04/2014,04/11/2015,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,4903,02/04/2014,16/12/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,2000,21/08/2013,24/07/2015,1,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,1,0
Quiz,5145,18/04/2014,01/05/2014,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA
Quiz,4895,02/04/2014,10/05/2014,0,1,Jakarta,1,19.16666667,0,1,0,6,5,5,6,0,1,1,6.916666667,1,0,0,NA,NA,NA,NA
Quiz,5211,23/04/2014,29/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5190,23/04/2014,10/12/2015,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,2,1,0
Quiz,5202,23/04/2014,01/05/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5230,24/04/2014,21/07/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5180,23/04/2014,23/07/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,4,1,0
Quiz,5162,23/04/2014,15/10/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,4,1,0
Quiz,5213,23/04/2014,24/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5211,23/04/2014,29/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5180,23/04/2014,23/07/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,4,1,0
Quiz,4900,02/04/2014,16/11/2014,0,1,Singapore,1,10.5,0,1,1,2,2,2,2,0,1,0,4.5,1,0,0,NA,3,1,0
Quiz,5194,23/04/2014,22/07/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5100,16/04/2014,21/07/2016,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,3,1,0
Quiz,5171,23/04/2014,04/11/2015,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,5100,16/04/2014,21/07/2016,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,3,1,0
Quiz,4438,28/02/2014,24/02/2016,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,1,2,0
Quiz,4294,18/02/2014,22/07/2014,0,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5218,23/04/2014,01/05/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5197,23/04/2014,22/07/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4599,10/03/2014,12/01/2015,0,1,Leeds,1,9.4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,NA,1,1,0
Quiz,5198,23/04/2014,30/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5204,23/04/2014,28/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5117,16/04/2014,25/06/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,5282,28/04/2014,29/04/2014,0,1,Toronto,1,22.8,0,0,0,7,6,7,6,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5217,23/04/2014,01/05/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5258,28/04/2014,28/04/2014,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5219,23/04/2014,28/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5255,28/04/2014,22/07/2014,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5245,28/04/2014,16/04/2015,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5267,28/04/2014,22/10/2014,0,1,Toronto,1,22.8,0,0,0,7,6,7,6,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,5280,28/04/2014,20/05/2014,0,1,Toronto,1,22.8,0,0,0,7,6,7,6,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,5214,23/04/2014,29/05/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5221,23/04/2014,24/07/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5271,28/04/2014,08/05/2014,0,1,Toronto,1,22.8,0,0,0,7,6,7,6,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5252,28/04/2014,22/07/2014,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,546,27/03/2013,16/12/2015,1,0,FWW,0,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,2,1,0
Quiz,5273,28/04/2014,19/11/2014,0,1,Toronto,1,22.8,0,0,0,7,6,7,6,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5267,28/04/2014,22/10/2014,0,1,Toronto,1,22.8,0,0,0,7,6,7,6,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,5280,28/04/2014,20/05/2014,0,1,Toronto,1,22.8,0,0,0,7,6,7,6,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,5282,28/04/2014,29/04/2014,0,1,Toronto,1,22.8,0,0,0,7,6,7,6,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5204,23/04/2014,28/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5197,23/04/2014,22/07/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5117,16/04/2014,25/06/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,5273,28/04/2014,19/11/2014,0,1,Toronto,1,22.8,0,0,0,7,6,7,6,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5252,28/04/2014,22/07/2014,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5295,29/04/2014,09/07/2015,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,NA,NA,NA
Quiz,5200,23/04/2014,29/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5216,23/04/2014,29/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5163,23/04/2014,15/10/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,1,1,0
Quiz,5172,23/04/2014,14/10/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,2,1,0
Quiz,5143,18/04/2014,05/05/2014,0,1,Buenos Aires,1,17.66666667,0,0,1,10,11,13,10,0,1,1,3.333333333,1,1,0,NA,NA,NA,NA
Quiz,5263,28/04/2014,21/10/2014,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5216,23/04/2014,29/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,4900,02/04/2014,16/11/2014,0,1,Singapore,1,10.5,0,1,1,2,2,2,2,0,1,0,4.5,1,0,0,NA,3,1,0
Quiz,5295,29/04/2014,09/07/2015,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,NA,NA,NA
Quiz,4440,28/02/2014,30/04/2014,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,3,1,0
Quiz,5296,29/04/2014,06/07/2014,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,4,1,0
Quiz,5209,23/04/2014,30/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5205,23/04/2014,30/04/2014,0,1,Hong Kong,1,13.12195122,1,1,1,9,9,9,11,0,1,1,6.695121951,1,0,1,NA,NA,NA,NA
Quiz,5165,23/04/2014,30/04/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5175,23/04/2014,30/04/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5274,28/04/2014,08/05/2014,0,1,Toronto,1,22.8,0,0,0,7,6,7,6,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5251,28/04/2014,30/04/2014,0,1,Chicago,1,18.5,1,1,0,4,2,2,5,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5294,29/04/2014,12/08/2014,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,2,1,0
Quiz,5161,23/04/2014,30/04/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5336,30/04/2014,22/07/2014,0,1,Toronto,1,22.8,0,0,0,7,6,7,6,0,1,1,2.5,1,0,0,NA,4,1,0
Quiz,5294,29/04/2014,12/08/2014,0,1,Mexico City,1,19.5,0,1,0,4,3,4,5,0,1,0,4,1,1,1,NA,2,1,0
Quiz,5314,29/04/2014,15/03/2016,0,1,Sao Paulo,1,19.5,1,0,1,7,7,7,9,0,1,1,3.5,1,1,0,NA,4,2,0
Quiz,5181,23/04/2014,17/07/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5207,23/04/2014,30/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,5201,23/04/2014,01/05/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiz,1434,19/06/2013,05/10/2014,0,1,Guangzhou,1,25.76190476,1,1,1,11,11,18,11,0,1,0,10,1,0,1,NA,NA,NA,NA
Quiz,5177,23/04/2014,30/04/2014,0,1,Vancouver,1,19.5,1,0,0,4,4,4,4,0,1,1,2.5,1,0,0,NA,NA,NA,NA
Quiz,5209,23/04/2014,30/04/2014,0,1,Sydney,1,NA,NA,NA,NA,19,12,15,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
